Indicator ID,WB Code,Indicator,Pillar,Direction,ISO3,Country,Year,DataAge,StaleFlag,Value,Decimals,SourceLastUpdated,RetrievedAt
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,MOZ,Mozambique,2024,1,OK,36.9,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,MOZ,Mozambique,2022,3,OK,3071.3879360169,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,MOZ,Mozambique,2025,0,OK,1697.94109338132,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,MOZ,Mozambique,2025,0,OK,2.84630186701375,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,MOZ,Mozambique,2025,0,OK,35631653.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,MOZ,Mozambique,2025,0,OK,62.7922055072811,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,MOZ,Mozambique,2024,1,OK,59.4,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,MOZ,Mozambique,2024,1,OK,27.5429456975996,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,MMR,Myanmar,2018,7,STALE,105.356811523438,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,MMR,Myanmar,2024,1,OK,80.4,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,MMR,Myanmar,2022,3,OK,18654.3887007235,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,MMR,Myanmar,2025,0,OK,6011.53492175516,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,MMR,Myanmar,2025,0,OK,0.641162929716532,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,MMR,Myanmar,2025,0,OK,54850648.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,MMR,Myanmar,2025,0,OK,69.4163084523233,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,MMR,Myanmar,2024,1,OK,36.9,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,MMR,Myanmar,2024,1,OK,59.7239750772507,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,NAM,Namibia,2024,1,OK,88.5636912842189,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,NAM,Namibia,2024,1,OK,59.3,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,NAM,Namibia,2022,3,OK,2131.73720663524,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NAM,Namibia,2025,0,OK,11985.7200318677,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,NAM,Namibia,2025,0,OK,2.04761498541566,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,NAM,Namibia,2025,0,OK,3092816.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,NAM,Namibia,2025,0,OK,49.1333015600674,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,NAM,Namibia,2024,1,OK,39.5,0,2026-07-13,2026-08-20 16:40:34.771
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,NRU,Naoero,2025,0,OK,86.4077710571984,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,NRU,Naoero,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,NRU,Naoero,2022,3,OK,847.385814761461,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NRU,Naoero,2025,0,OK,14200.486778198,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,NRU,Naoero,2025,0,OK,0.650761515673821,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,NRU,Naoero,2025,0,OK,12025.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,NRU,Naoero,2025,0,OK,0.0,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,NRU,Naoero,2024,1,OK,8.3,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,NRU,Naoero,2024,1,OK,18.6631621110857,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,NPL,Nepal,2025,0,OK,109.435240565289,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,NPL,Nepal,2024,1,OK,97.9,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,NPL,Nepal,2022,3,OK,6669.93410428169,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NPL,Nepal,2025,0,OK,6175.15897150244,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,NPL,Nepal,2025,0,OK,-0.111140420150509,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,NPL,Nepal,2025,0,OK,29618118.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,NPL,Nepal,2025,0,OK,33.000575115141,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,NPL,Nepal,2024,1,OK,25.1,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,NPL,Nepal,2024,1,OK,16.4868856683866,0,2026-07-13,2026-08-20 16:40:34.666
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,NLD,Netherlands,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,NLD,Netherlands,2022,3,OK,621.434449229992,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NLD,Netherlands,2025,0,OK,87320.1477254029,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,NLD,Netherlands,2025,0,OK,0.521869714098474,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,NLD,Netherlands,2025,0,OK,18087633.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,NLD,Netherlands,2025,0,OK,4.06140965188089,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,NLD,Netherlands,2024,1,OK,3.9,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,NLD,Netherlands,2024,1,OK,99.9595063956065,0,2026-07-13,2026-08-20 16:40:34.666
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,NCL,New Caledonia,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,NCL,New Caledonia,2025,0,OK,0.916376579929707,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,NCL,New Caledonia,2025,0,OK,295333.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,NCL,New Caledonia,2025,0,OK,31.8282111664423,0,2026-07-13,2026-08-20 16:40:34.940
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,NCL,New Caledonia,2024,1,OK,96.8652854148107,0,2026-07-13,2026-08-20 16:40:34.666
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,NZL,New Zealand,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,NZL,New Zealand,2022,3,OK,64348.5447783222,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NZL,New Zealand,2025,0,OK,57350.3627657521,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,NZL,New Zealand,2025,0,OK,0.653812611006536,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,NZL,New Zealand,2025,0,OK,5324700.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,NZL,New Zealand,2025,0,OK,16.0021484225269,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,NZL,New Zealand,2024,1,OK,4.7,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,NZL,New Zealand,2024,1,OK,100.0,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,NIC,Nicaragua,2022,3,OK,81.7195205688477,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,NIC,Nicaragua,2024,1,OK,88.7,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,NIC,Nicaragua,2022,3,OK,23208.7401907749,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NIC,Nicaragua,2025,0,OK,9283.92301511154,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,NIC,Nicaragua,2025,0,OK,1.31234789341176,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,NIC,Nicaragua,2025,0,OK,7007502.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,NIC,Nicaragua,2025,0,OK,40.5564107042668,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,NIC,Nicaragua,2024,1,OK,11.2,0,2026-07-13,2026-08-20 16:40:34.771
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,NER,Niger,2024,1,OK,40.7638928475593,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,NER,Niger,2024,1,OK,21.3,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,NER,Niger,2022,3,OK,138.274483778882,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NER,Niger,2025,0,OK,2177.25014417163,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,NER,Niger,2025,0,OK,3.22289981385576,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,NER,Niger,2025,0,OK,27917831.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,NER,Niger,2025,0,OK,81.6259302804531,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,NER,Niger,2024,1,OK,110.7,0,2026-07-13,2026-08-20 16:40:34.771
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,NGA,Nigeria,2024,1,OK,62.5,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,NGA,Nigeria,2022,3,OK,990.36124865033,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NGA,Nigeria,2025,0,OK,9531.61073275049,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,NGA,Nigeria,2025,0,OK,2.06227178599451,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,NGA,Nigeria,2025,0,OK,237527782.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,NGA,Nigeria,2025,0,OK,36.2245819532128,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,NGA,Nigeria,2024,1,OK,115.6,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,NGA,Nigeria,2024,1,OK,29.904599188308,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,MKD,North Macedonia,2023,2,OK,95.7642974853516,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,MKD,North Macedonia,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,MKD,North Macedonia,2022,3,OK,2948.06170402334,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,MKD,North Macedonia,2025,0,OK,28028.5664230631,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,MKD,North Macedonia,2025,0,OK,-0.189286550678574,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,MKD,North Macedonia,2025,0,OK,1820909.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,MKD,North Macedonia,2025,0,OK,37.1090142173964,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,MKD,North Macedonia,2024,1,OK,2.8,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,MKD,North Macedonia,2024,1,OK,80.7905414925805,0,2026-07-13,2026-08-20 16:40:34.666
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,MNP,Northern Mariana Islands,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,MNP,Northern Mariana Islands,2025,0,OK,-1.67849167730668,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,MNP,Northern Mariana Islands,2025,0,OK,43541.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,MNP,Northern Mariana Islands,2025,0,OK,7.82346163572841,0,2026-07-13,2026-08-20 16:40:34.940
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,MNP,Northern Mariana Islands,2024,1,OK,81.4545454545454,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,NOR,Norway,2024,1,OK,98.7130889892578,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,NOR,Norway,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,NOR,Norway,2022,3,OK,70000.2034037324,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,NOR,Norway,2025,0,OK,104043.666429243,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,NOR,Norway,2025,0,OK,0.690166127329719,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,NOR,Norway,2025,0,OK,5610870.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,NOR,Norway,2025,0,OK,16.4294212291674,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,NOR,Norway,2024,1,OK,2.5,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,NOR,Norway,2024,1,OK,99.0624830632163,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,OMN,Oman,2024,1,OK,92.0681686401367,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,OMN,Oman,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,OMN,Oman,2022,3,OK,295.968945247014,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,OMN,Oman,2025,0,OK,42295.1761223734,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,OMN,Oman,2025,0,OK,3.95650101545376,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,OMN,Oman,2025,0,OK,5494691.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,OMN,Oman,2025,0,OK,20.5218616692311,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,OMN,Oman,2024,1,OK,10.3,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,OMN,Oman,2024,1,OK,91.1011744135751,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,PAK,Pakistan,2024,1,OK,74.135301829596,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,PAK,Pakistan,2024,1,OK,95.7,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,PAK,Pakistan,2022,3,OK,225.68670277788,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAK,Pakistan,2025,0,OK,6573.41613369925,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,PAK,Pakistan,2025,0,OK,1.55994397009632,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,PAK,Pakistan,2025,0,OK,255219554.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,PAK,Pakistan,2025,0,OK,60.4743989020394,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,PAK,Pakistan,2024,1,OK,56.0,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PAK,Pakistan,2024,1,OK,44.9737364064737,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,PLW,Palau,2024,1,OK,100.418410041841,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,PLW,Palau,2024,1,OK,100.0,1,2026-07-13,2026-08-20 16:40:34.894
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PLW,Palau,2025,0,OK,23051.6787122681,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,PLW,Palau,2025,0,OK,-0.181005762412027,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,PLW,Palau,2025,0,OK,17663.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,PLW,Palau,2025,0,OK,20.7164065753444,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,PLW,Palau,2024,1,OK,21.4,0,2026-07-13,2026-08-20 16:40:34.771
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PLW,Palau,2024,1,OK,90.7752173469518,0,2026-07-13,2026-08-20 16:40:34.666
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,PAN,Panama,2024,1,OK,96.2007064819336,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,PAN,Panama,2024,1,OK,96.0,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,PAN,Panama,2022,3,OK,31040.0013815755,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PAN,Panama,2025,0,OK,43902.1632084954,1,2026-07-13,2026-08-20 16:40:34.813
POP_GROWTH,SP.POP.GROW,Population growth,Reach & Growth,HIGH,PAN,Panama,2025,0,OK,1.22403711826792,1,2026-07-13,2026-08-20 16:40:34.978
POP_TOTAL,SP.POP.TOTL,Total population,Reach & Growth,HIGH,PAN,Panama,2025,0,OK,4571189.0,0,2026-07-13,2026-08-20 16:40:35.021
RURAL_POP,SP.RUR.TOTL.ZS,Rural population,Reach & Growth,HIGH,PAN,Panama,2025,0,OK,33.8499000581874,0,2026-07-13,2026-08-20 16:40:34.940
U5_MORTALITY,SH.DYN.MORT,"Mortality rate, under-5",Human Development,HIGH,PAN,Panama,2024,1,OK,15.3,0,2026-07-13,2026-08-20 16:40:34.771
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,PNG,Papua New Guinea,2023,2,OK,82.7478003932096,0,2026-07-13,2026-08-20 16:40:35.066
ELECTRICITY,EG.ELC.ACCS.ZS,Access to electricity,Infrastructure & Affordability,LOW,PNG,Papua New Guinea,2024,1,OK,43.3,1,2026-07-13,2026-08-20 16:40:34.894
FRESHWATER_PC,ER.H2O.INTR.PC,Renewable internal freshwater resources per capita,Water Need,LOW,PNG,Papua New Guinea,2022,3,OK,78505.0213320979,0,2026-07-13,2026-08-20 16:40:34.738
GDP_PC_PPP,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",Infrastructure & Affordability,LOW,PNG,Papua New Guinea,2025,0,OK,5214.768271628,1,2026-07-13,2026-08-20 16:40:34.813
