Indicator ID,WB Code,Indicator,Pillar,Direction,ISO3,Country,Year,Value,Unit,ObservationStatus,Decimals,SourceLastUpdated,RetrievedAt
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IMN,Isle of Man,2022,99.7098313889755,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IMN,Isle of Man,2021,99.3695314720699,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IMN,Isle of Man,2020,99.0297898821784,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IMN,Isle of Man,2019,98.6906066193012,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IMN,Isle of Man,2018,98.3519816834383,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISR,Israel,2024,99.4619876940454,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISR,Israel,2023,99.4751057094944,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISR,Israel,2022,99.4882210299717,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISR,Israel,2021,99.5013159794369,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISR,Israel,2020,99.5143951498831,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISR,Israel,2019,99.5274735767873,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISR,Israel,2018,99.5405350798841,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ITA,Italy,2024,96.7584358284994,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ITA,Italy,2023,96.7099330826952,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ITA,Italy,2022,96.661430336891,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ITA,Italy,2021,96.6129275910868,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ITA,Italy,2020,96.5644248452826,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ITA,Italy,2019,96.5159220994784,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ITA,Italy,2018,96.4674193536742,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JPN,Japan,2024,98.7270242077337,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JPN,Japan,2023,98.7270242077337,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JPN,Japan,2022,98.6817861480426,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JPN,Japan,2021,98.6365554676056,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JPN,Japan,2020,98.5913321664227,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JPN,Japan,2019,98.5461162444938,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JPN,Japan,2018,98.5009077018191,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JOR,Jordan,2024,88.9502985282712,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JOR,Jordan,2023,87.1198241622629,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JOR,Jordan,2022,85.2926964809527,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JOR,Jordan,2021,83.4690312355887,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JOR,Jordan,2020,81.6490804207222,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JOR,Jordan,2019,79.8330369128327,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,JOR,Jordan,2018,78.0209919365775,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KAZ,Kazakhstan,2024,91.5454182335736,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KAZ,Kazakhstan,2023,91.534849470974,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KAZ,Kazakhstan,2022,91.2523237707004,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KAZ,Kazakhstan,2021,90.9686099847972,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KAZ,Kazakhstan,2020,90.6840425340844,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KAZ,Kazakhstan,2019,90.3989798799613,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KAZ,Kazakhstan,2018,90.1137990474699,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KIR,Kiribati,2024,15.0879416013618,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KIR,Kiribati,2023,14.9924313024639,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KIR,Kiribati,2022,14.8944146340462,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KIR,Kiribati,2021,14.6224199168917,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KIR,Kiribati,2020,14.3496418529981,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KIR,Kiribati,2019,14.076142172488,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KIR,Kiribati,2018,13.8018497525444,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PRK,"Korea, Dem. People's Rep.",2023,66.6121349621259,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PRK,"Korea, Dem. People's Rep.",2022,66.5313996398284,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PRK,"Korea, Dem. People's Rep.",2021,66.454316601856,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PRK,"Korea, Dem. People's Rep.",2020,66.3808962987726,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PRK,"Korea, Dem. People's Rep.",2019,66.3114101539539,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PRK,"Korea, Dem. People's Rep.",2018,66.4660307462782,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KOR,"Korea, Rep.",2024,99.2826694575636,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KOR,"Korea, Rep.",2023,99.2627847625887,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KOR,"Korea, Rep.",2022,99.1703476690398,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KOR,"Korea, Rep.",2021,99.0779413435631,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KOR,"Korea, Rep.",2020,98.9855657861584,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KOR,"Korea, Rep.",2019,98.893220996826,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KOR,"Korea, Rep.",2018,98.8009069755656,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KWT,Kuwait,2024,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KWT,Kuwait,2023,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KWT,Kuwait,2022,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KWT,Kuwait,2021,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KWT,Kuwait,2020,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KWT,Kuwait,2019,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KWT,Kuwait,2018,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KGZ,Kyrgyz Republic,2024,73.8812993002318,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KGZ,Kyrgyz Republic,2023,75.4015646695999,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KGZ,Kyrgyz Republic,2022,76.8977856738224,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KGZ,Kyrgyz Republic,2021,77.6071671226473,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KGZ,Kyrgyz Republic,2020,76.2363666317899,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KGZ,Kyrgyz Republic,2019,74.977773076842,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,KGZ,Kyrgyz Republic,2018,73.6628334876538,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LAO,Lao PDR,2024,35.1877230763634,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LAO,Lao PDR,2023,32.4030678726007,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LAO,Lao PDR,2022,29.5807179816358,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LAO,Lao PDR,2021,26.7965570605935,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LAO,Lao PDR,2020,24.1050464561247,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LAO,Lao PDR,2019,21.506343763718,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LAO,Lao PDR,2018,19.0005939716825,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LVA,Latvia,2024,97.0114068663046,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LVA,Latvia,2023,96.9699421478864,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LVA,Latvia,2022,96.929013380554,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LVA,Latvia,2021,96.6594236779582,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LVA,Latvia,2020,96.3897162205612,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LVA,Latvia,2019,96.1201193629442,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LVA,Latvia,2018,95.8508834607555,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LBN,Lebanon,2024,47.7,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LBN,Lebanon,2023,47.7,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LBN,Lebanon,2022,47.7,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LBN,Lebanon,2021,47.7,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LBN,Lebanon,2020,47.7,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LBN,Lebanon,2019,47.7,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LBN,Lebanon,2018,47.6307071666277,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LSO,Lesotho,2024,31.320241708541,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LSO,Lesotho,2023,30.3558597564902,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LSO,Lesotho,2022,29.4033810742405,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LSO,Lesotho,2021,28.4622726530802,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LSO,Lesotho,2020,27.5336486195485,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LSO,Lesotho,2019,26.6164292249631,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LSO,Lesotho,2018,25.7117199663393,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LIE,Liechtenstein,2024,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LIE,Liechtenstein,2023,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LIE,Liechtenstein,2022,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LIE,Liechtenstein,2021,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LIE,Liechtenstein,2020,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LIE,Liechtenstein,2019,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LIE,Liechtenstein,2018,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LTU,Lithuania,2024,96.7335742559147,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LTU,Lithuania,2023,96.7133919064612,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LTU,Lithuania,2022,96.3871040824369,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LTU,Lithuania,2021,96.0576928458556,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LTU,Lithuania,2020,95.7255376785058,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LTU,Lithuania,2019,95.3857953126606,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LTU,Lithuania,2018,94.9356571929639,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LUX,Luxembourg,2024,99.6530550152333,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LUX,Luxembourg,2023,99.64948137305,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,LUX,Luxembourg,2022,99.6457366440271,,,0,2026-07-13,2026-08-20 16:40:34.902
